TX-TYPE,Time,Cost
CERTIFICATE,72.14,0.000057418500306232
RA_SIGNATURE,78.36,0.000066631500355368
CERTIFICATE,79.47,0.000057418500306232
RA_SIGNATURE,55.92,0.000066631500355368
CERTIFICATE,59.48,0.000057418500306232
RA_SIGNATURE,56.31,0.000066631500355368
CERTIFICATE,63.31,0.000057418500306232
RA_SIGNATURE,64.45,0.000066631500355368
CERTIFICATE,73.86,0.000057418500306232
RA_SIGNATURE,55.59,0.000066631500355368
CERTIFICATE,88.96,0.000061600500328536
RA_SIGNATURE,82.71,0.000083413500444872
CERTIFICATE,80.54,0.000057400500306136
RA_SIGNATURE,60.18,0.000066613500355272
CERTIFICATE,68.69,0.000057400500306136
RA_SIGNATURE,62.36,0.000066613500355272
CERTIFICATE,91.22,0.000057400500306136
RA_SIGNATURE,62.65,0.000066613500355272
CERTIFICATE,55.29,0.000057400500306136
RA_SIGNATURE,55.94,0.000066613500355272
CERTIFICATE,43.63,0.000057400500306136
RA_SIGNATURE,57.2,0.000066613500355272
CERTIFICATE,78.01,0.000057400500306136
RA_SIGNATURE,61.8,0.000066613500355272
CERTIFICATE,67.03,0.000057400500306136
RA_SIGNATURE,62.56,0.000066613500355272
CERTIFICATE,64.12,0.000057400500306136
RA_SIGNATURE,62.2,0.000066613500355272
CERTIFICATE,53.23,0.000057400500306136
RA_SIGNATURE,51.61,0.000066613500355272
CERTIFICATE,54.52,0.000061618500328632
RA_SIGNATURE,54.57,0.000083431500444968
CERTIFICATE,53.43,0.000057418500306232
RA_SIGNATURE,50.2,0.000066631500355368
CERTIFICATE,78.9,0.000057418500306232
RA_SIGNATURE,59.46,0.000066631500355368
CERTIFICATE,71.99,0.000057418500306232
RA_SIGNATURE,51.76,0.000066631500355368
CERTIFICATE,58.93,0.000057418500306232
RA_SIGNATURE,60.84,0.000066631500355368
CERTIFICATE,66.78,0.000057418500306232
RA_SIGNATURE,67.63,0.000066631500355368
CERTIFICATE,81.17,0.000057418500306232
RA_SIGNATURE,60.57,0.000066631500355368
CERTIFICATE,64.36,0.000057418500306232
RA_SIGNATURE,73.35,0.000066631500355368
CERTIFICATE,64.14,0.000057418500306232
RA_SIGNATURE,58.31,0.000066631500355368
CERTIFICATE,53.37,0.000057418500306232
RA_SIGNATURE,51.5,0.000066631500355368
CERTIFICATE,57.61,0.000061618500328632
RA_SIGNATURE,52.31,0.000083431500444968
CERTIFICATE,62.74,0.000057418500306232
RA_SIGNATURE,52.55,0.000066631500355368
CERTIFICATE,63.51,0.000057418500306232
RA_SIGNATURE,59.84,0.000066631500355368
CERTIFICATE,82.04,0.000057418500306232
RA_SIGNATURE,69.89,0.000066631500355368
CERTIFICATE,63.94,0.000057418500306232
RA_SIGNATURE,51.37,0.000066631500355368
CERTIFICATE,58.52,0.000057418500306232
RA_SIGNATURE,57.38,0.000066631500355368
CERTIFICATE,59.4,0.000057418500306232
RA_SIGNATURE,59.94,0.000066631500355368
CERTIFICATE,78.5,0.000057418500306232
RA_SIGNATURE,56.81,0.000066631500355368
CERTIFICATE,67.76,0.000057418500306232
RA_SIGNATURE,56.78,0.000066631500355368
CERTIFICATE,79.52,0.000057418500306232
RA_SIGNATURE,66.14,0.000066631500355368
CERTIFICATE,105.38,0.000061618500328632
RA_SIGNATURE,61.6,0.000079231500422568
CERTIFICATE,67.46,0.000057418500306232
RA_SIGNATURE,50.56,0.000066631500355368
CERTIFICATE,55.89,0.000057418500306232
RA_SIGNATURE,53.16,0.000066631500355368
CERTIFICATE,73.31,0.000057418500306232
RA_SIGNATURE,51.07,0.000066631500355368
CERTIFICATE,68.5,0.000057418500306232
RA_SIGNATURE,64.79,0.000066631500355368
CERTIFICATE,104.64,0.000057418500306232
RA_SIGNATURE,103.2,0.000066631500355368
CERTIFICATE,78.41,0.000057418500306232
RA_SIGNATURE,61,0.000066631500355368
CERTIFICATE,60.94,0.000057418500306232
RA_SIGNATURE,52.55,0.000066631500355368
CERTIFICATE,66.06,0.000057418500306232
RA_SIGNATURE,58.88,0.000066631500355368
CERTIFICATE,62.84,0.000057418500306232
RA_SIGNATURE,69.97,0.000066631500355368
CERTIFICATE,67.37,0.000061618500328632
RA_SIGNATURE,64.99,0.000083413500444872
CERTIFICATE,47.97,0.000057418500306232
RA_SIGNATURE,54.16,0.000066613500355272
CERTIFICATE,65.6,0.000057418500306232
RA_SIGNATURE,52.14,0.000066613500355272
CERTIFICATE,69.57,0.000057418500306232
RA_SIGNATURE,57.82,0.000066613500355272
CERTIFICATE,56.84,0.000057418500306232
RA_SIGNATURE,56.22,0.000066613500355272
CERTIFICATE,79.66,0.000057418500306232
RA_SIGNATURE,58.68,0.000066613500355272
CERTIFICATE,82.95,0.000057418500306232
RA_SIGNATURE,69.13,0.000066613500355272
CERTIFICATE,77.82,0.000057418500306232
RA_SIGNATURE,61.56,0.000066613500355272
CERTIFICATE,64.19,0.000057418500306232
RA_SIGNATURE,53.23,0.000066613500355272
CERTIFICATE,55.32,0.000057418500306232
RA_SIGNATURE,57.46,0.000066613500355272
CERTIFICATE,78.53,0.000061618500328632
RA_SIGNATURE,72.39,0.000083431500444968
CERTIFICATE,61.2,0.000057418500306232
RA_SIGNATURE,55.55,0.000066631500355368
CERTIFICATE,78.13,0.000057418500306232
RA_SIGNATURE,64.77,0.000066631500355368
CERTIFICATE,76.93,0.000057418500306232
RA_SIGNATURE,71.57,0.000066631500355368
CERTIFICATE,68.87,0.000057418500306232
RA_SIGNATURE,54.79,0.000066631500355368
CERTIFICATE,81.24,0.000057418500306232
RA_SIGNATURE,80.64,0.000066631500355368
CERTIFICATE,59.86,0.000057418500306232
RA_SIGNATURE,55.09,0.000066631500355368
CERTIFICATE,79.4,0.000057418500306232
RA_SIGNATURE,67.1,0.000066631500355368
CERTIFICATE,77.19,0.000057418500306232
RA_SIGNATURE,69.83,0.000066631500355368
CERTIFICATE,81.08,0.000057418500306232
RA_SIGNATURE,65.21,0.000066631500355368
CERTIFICATE,55.9,0.000061618500328632
RA_SIGNATURE,61.11,0.000083431500444968
CERTIFICATE,68.88,0.000057418500306232
RA_SIGNATURE,49.84,0.000066631500355368
CERTIFICATE,75.9,0.000057418500306232
RA_SIGNATURE,67.07,0.000066631500355368
CERTIFICATE,63.65,0.000057418500306232
RA_SIGNATURE,55.16,0.000066631500355368
CERTIFICATE,78.37,0.000057418500306232
RA_SIGNATURE,65.71,0.000066631500355368
CERTIFICATE,66.24,0.000057418500306232
RA_SIGNATURE,64.22,0.000066631500355368
CERTIFICATE,79.46,0.000057418500306232
RA_SIGNATURE,69.37,0.000066631500355368
CERTIFICATE,68.34,0.000057418500306232
RA_SIGNATURE,56.29,0.000066631500355368
CERTIFICATE,69.14,0.000057418500306232
RA_SIGNATURE,97.48,0.000066631500355368
CERTIFICATE,60.64,0.000057418500306232
RA_SIGNATURE,72.52,0.000066631500355368
CERTIFICATE,64.31,0.000061618500328632
RA_SIGNATURE,77.47,0.000083431500444968
CERTIFICATE,50.02,0.000057418500306232
RA_SIGNATURE,61.45,0.000066631500355368
CERTIFICATE,57.37,0.000057418500306232
RA_SIGNATURE,52.34,0.000066631500355368
CERTIFICATE,72.54,0.000057418500306232
RA_SIGNATURE,69.19,0.000066631500355368
CERTIFICATE,69.6,0.000057418500306232
RA_SIGNATURE,90.57,0.000066631500355368
CERTIFICATE,49.89,0.000057418500306232
RA_SIGNATURE,58.79,0.000066631500355368
CERTIFICATE,78.4,0.000057418500306232
RA_SIGNATURE,72.7,0.000066631500355368
CERTIFICATE,78.44,0.000057418500306232
RA_SIGNATURE,79.98,0.000066631500355368
CERTIFICATE,67.77,0.000057418500306232
RA_SIGNATURE,59.55,0.000066631500355368
CERTIFICATE,58.95,0.000057418500306232
RA_SIGNATURE,58.55,0.000066631500355368
CERTIFICATE,50.75,0.000061618500328632
RA_SIGNATURE,55.81,0.000083431500444968
CERTIFICATE,71.79,0.000057418500306232
RA_SIGNATURE,61.09,0.000066631500355368
CERTIFICATE,63.4,0.000057418500306232
RA_SIGNATURE,55.98,0.000066631500355368
CERTIFICATE,63.01,0.000057418500306232
RA_SIGNATURE,52.34,0.000066631500355368
CERTIFICATE,67.96,0.000057418500306232
RA_SIGNATURE,55.56,0.000066631500355368
CERTIFICATE,84.1,0.000057418500306232
RA_SIGNATURE,63.03,0.000066631500355368
CERTIFICATE,64.84,0.000057418500306232
RA_SIGNATURE,53.26,0.000066631500355368
CERTIFICATE,61.08,0.000057418500306232
RA_SIGNATURE,65.54,0.000066631500355368
CERTIFICATE,57.02,0.000057418500306232
RA_SIGNATURE,53.68,0.000066631500355368
CERTIFICATE,61.14,0.000057418500306232
RA_SIGNATURE,59.34,0.000066631500355368
CERTIFICATE,56.7,0.000061618500328632
RA_SIGNATURE,56.23,0.000083431500444968
CERTIFICATE,66.2,0.000057418500306232
RA_SIGNATURE,61.52,0.000066631500355368
CERTIFICATE,80.61,0.000057418500306232
RA_SIGNATURE,57.99,0.000066631500355368
CERTIFICATE,83.14,0.000057418500306232
RA_SIGNATURE,79.11,0.000066631500355368
CERTIFICATE,56.86,0.000057418500306232
RA_SIGNATURE,60.4,0.000066631500355368
CERTIFICATE,68.73,0.000057418500306232
RA_SIGNATURE,55.07,0.000066631500355368
CERTIFICATE,79.55,0.000057418500306232
RA_SIGNATURE,79.26,0.000066631500355368
CERTIFICATE,82.3,0.000057418500306232
RA_SIGNATURE,105.61,0.000066631500355368
CERTIFICATE,78.59,0.000057418500306232
RA_SIGNATURE,63.51,0.000066631500355368
CERTIFICATE,65.69,0.000057418500306232
RA_SIGNATURE,54.72,0.000066631500355368
CERTIFICATE,55.59,0.000061618500328632
RA_SIGNATURE,55.36,0.000083413500444872
CERTIFICATE,56.34,0.000057418500306232
RA_SIGNATURE,100.29,0.000066613500355272
CERTIFICATE,65.63,0.000057418500306232
RA_SIGNATURE,54.67,0.000066613500355272
CERTIFICATE,43.38,0.000057418500306232
RA_SIGNATURE,53.85,0.000066613500355272
CERTIFICATE,58.67,0.000057418500306232
RA_SIGNATURE,51.88,0.000066613500355272
CERTIFICATE,47.69,0.000057418500306232
RA_SIGNATURE,52.65,0.000066613500355272
CERTIFICATE,65.09,0.000057418500306232
RA_SIGNATURE,61.52,0.000066613500355272
CERTIFICATE,64.08,0.000057418500306232
RA_SIGNATURE,50.97,0.000066613500355272
CERTIFICATE,79.18,0.000057418500306232
RA_SIGNATURE,68.36,0.000066613500355272
CERTIFICATE,73.59,0.000057418500306232
RA_SIGNATURE,67.61,0.000066613500355272
CERTIFICATE,82.47,0.000061618500328632
RA_SIGNATURE,59.53,0.000083413500444872
CERTIFICATE,73.66,0.000057418500306232
RA_SIGNATURE,73.52,0.000066613500355272
CERTIFICATE,56.99,0.000057418500306232
RA_SIGNATURE,56.08,0.000066613500355272
CERTIFICATE,69.49,0.000057418500306232
RA_SIGNATURE,63.89,0.000066613500355272
CERTIFICATE,56.42,0.000057418500306232
RA_SIGNATURE,93.01,0.000066613500355272
CERTIFICATE,66.5,0.000057418500306232
RA_SIGNATURE,62.47,0.000066613500355272
CERTIFICATE,77.06,0.000057418500306232
RA_SIGNATURE,60.97,0.000066613500355272
CERTIFICATE,54.58,0.000057418500306232
RA_SIGNATURE,53.03,0.000066613500355272
CERTIFICATE,56.22,0.000057418500306232
RA_SIGNATURE,50.62,0.000066613500355272
CERTIFICATE,58.03,0.000057418500306232
RA_SIGNATURE,55.6,0.000066613500355272
CERTIFICATE,52.14,0.000061618500328632
RA_SIGNATURE,95.59,0.000083413500444872
CERTIFICATE,79.32,0.000057418500306232
RA_SIGNATURE,60.48,0.000066613500355272
CERTIFICATE,52.54,0.000057418500306232
RA_SIGNATURE,51.75,0.000066613500355272
CERTIFICATE,79.27,0.000057418500306232
RA_SIGNATURE,75.16,0.000066613500355272
CERTIFICATE,48.32,0.000057418500306232
RA_SIGNATURE,59.21,0.000066613500355272
CERTIFICATE,67.76,0.000057418500306232
RA_SIGNATURE,54.51,0.000066613500355272
CERTIFICATE,74.12,0.000057418500306232
RA_SIGNATURE,54.97,0.000066613500355272
CERTIFICATE,61.43,0.000057418500306232
RA_SIGNATURE,71.34,0.000066613500355272
CERTIFICATE,65.34,0.000057418500306232
RA_SIGNATURE,63.94,0.000066613500355272
CERTIFICATE,55.35,0.000057418500306232
RA_SIGNATURE,71.01,0.000066613500355272
CERTIFICATE,67.39,0.000061600500328536
RA_SIGNATURE,71.2,0.000083431500444968
CERTIFICATE,71.57,0.000057400500306136
RA_SIGNATURE,94.11,0.000066631500355368
CERTIFICATE,72.98,0.000057400500306136
RA_SIGNATURE,57.56,0.000066631500355368
CERTIFICATE,54.47,0.000057400500306136
RA_SIGNATURE,58.79,0.000066631500355368
CERTIFICATE,61.63,0.000057400500306136
RA_SIGNATURE,59.61,0.000066631500355368
CERTIFICATE,68.36,0.000057400500306136
RA_SIGNATURE,57.95,0.000066631500355368
CERTIFICATE,72.57,0.000057400500306136
RA_SIGNATURE,68.57,0.000066631500355368
CERTIFICATE,63.52,0.000057400500306136
RA_SIGNATURE,98.7,0.000066631500355368
CERTIFICATE,84.86,0.000057400500306136
RA_SIGNATURE,53.76,0.000066631500355368
CERTIFICATE,61.35,0.000057400500306136
RA_SIGNATURE,66.98,0.000066631500355368
CERTIFICATE,78.78,0.000061600500328536
RA_SIGNATURE,67.27,0.000083431500444968
CERTIFICATE,62.92,0.000057400500306136
RA_SIGNATURE,64.76,0.000066631500355368
CERTIFICATE,71.44,0.000057400500306136
RA_SIGNATURE,74.34,0.000066631500355368
CERTIFICATE,61,0.000057400500306136
RA_SIGNATURE,61.35,0.000066631500355368
CERTIFICATE,45.78,0.000057400500306136
RA_SIGNATURE,63.67,0.000066631500355368
CERTIFICATE,78.54,0.000057400500306136
RA_SIGNATURE,58.27,0.000066631500355368
CERTIFICATE,70.29,0.000057400500306136
RA_SIGNATURE,71.14,0.000066631500355368
CERTIFICATE,79.02,0.000057400500306136
RA_SIGNATURE,60.05,0.000066631500355368
CERTIFICATE,83.43,0.000057400500306136
RA_SIGNATURE,66.46,0.000066631500355368
CERTIFICATE,75.84,0.000057400500306136
RA_SIGNATURE,69.68,0.000066631500355368
CERTIFICATE,71.38,0.000061618500328632
RA_SIGNATURE,52.31,0.000083431500444968
CERTIFICATE,58.29,0.000057418500306232
RA_SIGNATURE,53.65,0.000066631500355368
CERTIFICATE,68.17,0.000057418500306232
RA_SIGNATURE,61.47,0.000066631500355368
CERTIFICATE,91.99,0.000057418500306232
RA_SIGNATURE,69.1,0.000066631500355368
CERTIFICATE,87,0.000057418500306232
RA_SIGNATURE,62.2,0.000066631500355368
CERTIFICATE,61.67,0.000057418500306232
RA_SIGNATURE,56.72,0.000066631500355368
CERTIFICATE,93.82,0.000057418500306232
RA_SIGNATURE,64.27,0.000066631500355368
CERTIFICATE,57.98,0.000057418500306232
RA_SIGNATURE,58.55,0.000066631500355368
CERTIFICATE,76.17,0.000057418500306232
RA_SIGNATURE,76.7,0.000066631500355368
CERTIFICATE,64.76,0.000057418500306232
RA_SIGNATURE,69.14,0.000066631500355368
CERTIFICATE,76.93,0.000061618500328632
RA_SIGNATURE,84.19,0.000083413500444872
CERTIFICATE,103.78,0.000057418500306232
RA_SIGNATURE,79.77,0.000066613500355272
CERTIFICATE,80.21,0.000057418500306232
RA_SIGNATURE,70.01,0.000066613500355272
CERTIFICATE,61.83,0.000057418500306232
RA_SIGNATURE,55.51,0.000066613500355272
CERTIFICATE,83.09,0.000057418500306232
RA_SIGNATURE,50.56,0.000066613500355272
CERTIFICATE,87.65,0.000057418500306232
RA_SIGNATURE,61.82,0.000066613500355272
CERTIFICATE,73.82,0.000057418500306232
RA_SIGNATURE,58.37,0.000066613500355272
CERTIFICATE,74.21,0.000057418500306232
RA_SIGNATURE,63.14,0.000066613500355272
CERTIFICATE,55.74,0.000057418500306232
RA_SIGNATURE,70.74,0.000066613500355272
CERTIFICATE,65.87,0.000057418500306232
RA_SIGNATURE,68.44,0.000066613500355272
CERTIFICATE,60.55,0.000061618500328632
RA_SIGNATURE,59.57,0.000083431500444968
CERTIFICATE,77.89,0.000057418500306232
RA_SIGNATURE,62.6,0.000066631500355368
CERTIFICATE,51.73,0.000057418500306232
RA_SIGNATURE,54.16,0.000066631500355368
CERTIFICATE,70.86,0.000057418500306232
RA_SIGNATURE,57.2,0.000066631500355368
CERTIFICATE,68.73,0.000057418500306232
RA_SIGNATURE,68.66,0.000066631500355368
CERTIFICATE,75.23,0.000057418500306232
RA_SIGNATURE,57.35,0.000066631500355368
CERTIFICATE,70.72,0.000057418500306232
RA_SIGNATURE,54.18,0.000066631500355368
CERTIFICATE,58.48,0.000057418500306232
RA_SIGNATURE,52.58,0.000066631500355368
CERTIFICATE,64.64,0.000057418500306232
RA_SIGNATURE,85.7,0.000066631500355368
CERTIFICATE,42.86,0.000057418500306232
RA_SIGNATURE,56.72,0.000066631500355368
CERTIFICATE,49.72,0.000061618500328632
RA_SIGNATURE,56.95,0.000079213500422472
CERTIFICATE,64.37,0.000057418500306232
RA_SIGNATURE,57.95,0.000066613500355272
CERTIFICATE,53.67,0.000057418500306232
RA_SIGNATURE,50.18,0.000066613500355272
CERTIFICATE,46.39,0.000057418500306232
RA_SIGNATURE,55.31,0.000066613500355272
CERTIFICATE,48.81,0.000057418500306232
RA_SIGNATURE,58.37,0.000066613500355272
CERTIFICATE,77.05,0.000057418500306232
RA_SIGNATURE,64.2,0.000066613500355272
CERTIFICATE,60.78,0.000057418500306232
RA_SIGNATURE,69.38,0.000066613500355272
CERTIFICATE,87.23,0.000057418500306232
RA_SIGNATURE,75.47,0.000066613500355272
CERTIFICATE,57.47,0.000057418500306232
RA_SIGNATURE,50.92,0.000066613500355272
CERTIFICATE,76.96,0.000057418500306232
RA_SIGNATURE,55.82,0.000066613500355272
CERTIFICATE,79.68,0.000061618500328632
RA_SIGNATURE,73.2,0.000083431500444968
CERTIFICATE,56.59,0.000057418500306232
RA_SIGNATURE,79.18,0.000066631500355368
CERTIFICATE,65.67,0.000057418500306232
RA_SIGNATURE,71.6,0.000066631500355368
CERTIFICATE,61.36,0.000057418500306232
RA_SIGNATURE,53.52,0.000066631500355368
CERTIFICATE,55.43,0.000057418500306232
RA_SIGNATURE,60.13,0.000066631500355368
CERTIFICATE,104.49,0.000057418500306232
RA_SIGNATURE,59.48,0.000066631500355368
CERTIFICATE,51.29,0.000057418500306232
RA_SIGNATURE,50.08,0.000066631500355368
CERTIFICATE,63.21,0.000057418500306232
RA_SIGNATURE,52.67,0.000066631500355368
CERTIFICATE,77.14,0.000057418500306232
RA_SIGNATURE,60.75,0.000066631500355368
CERTIFICATE,78.91,0.000057418500306232
RA_SIGNATURE,62.53,0.000066631500355368
CERTIFICATE,56.48,0.000061618500328632
RA_SIGNATURE,55.29,0.000079231500422568
CERTIFICATE,57.97,0.000057418500306232
RA_SIGNATURE,55.21,0.000066631500355368
CERTIFICATE,58.83,0.000057418500306232
RA_SIGNATURE,69.82,0.000066631500355368
CERTIFICATE,62.87,0.000057418500306232
RA_SIGNATURE,68.35,0.000066631500355368
CERTIFICATE,74.83,0.000057418500306232
RA_SIGNATURE,60.27,0.000066631500355368
CERTIFICATE,75.92,0.000057418500306232
RA_SIGNATURE,57.21,0.000066631500355368
CERTIFICATE,52.25,0.000057418500306232
RA_SIGNATURE,52,0.000066631500355368
CERTIFICATE,58.4,0.000057418500306232
RA_SIGNATURE,70.54,0.000066631500355368
CERTIFICATE,72.72,0.000057418500306232
RA_SIGNATURE,59.35,0.000066631500355368
CERTIFICATE,54.83,0.000057418500306232
RA_SIGNATURE,58.18,0.000066631500355368
CERTIFICATE,68.72,0.000061618500328632
RA_SIGNATURE,67.73,0.000083431500444968
CERTIFICATE,73.09,0.000057418500306232
RA_SIGNATURE,69.77,0.000066631500355368
CERTIFICATE,81.86,0.000057418500306232
RA_SIGNATURE,73.47,0.000066631500355368
CERTIFICATE,79.08,0.000057418500306232
RA_SIGNATURE,60.49,0.000066631500355368
CERTIFICATE,59.95,0.000057418500306232
RA_SIGNATURE,56.36,0.000066631500355368
CERTIFICATE,67.77,0.000057418500306232
RA_SIGNATURE,53.19,0.000066631500355368
CERTIFICATE,75.72,0.000057418500306232
RA_SIGNATURE,50.95,0.000066631500355368
CERTIFICATE,70.02,0.000057418500306232
RA_SIGNATURE,53.78,0.000066631500355368
CERTIFICATE,71.68,0.000057418500306232
RA_SIGNATURE,61.49,0.000066631500355368
CERTIFICATE,72.34,0.000057418500306232
RA_SIGNATURE,83.65,0.000066631500355368
CERTIFICATE,81.33,0.000061618500328632
RA_SIGNATURE,68.92,0.000079231500422568
CERTIFICATE,72.83,0.000057418500306232
RA_SIGNATURE,89.76,0.000066631500355368
CERTIFICATE,58.63,0.000057418500306232
RA_SIGNATURE,61.11,0.000066631500355368
CERTIFICATE,50.33,0.000057418500306232
RA_SIGNATURE,53.98,0.000066631500355368
CERTIFICATE,81.51,0.000057418500306232
RA_SIGNATURE,71.9,0.000066631500355368
CERTIFICATE,68.47,0.000057418500306232
RA_SIGNATURE,74.85,0.000066631500355368
CERTIFICATE,63.41,0.000057418500306232
RA_SIGNATURE,77.07,0.000066631500355368
CERTIFICATE,47.03,0.000057418500306232
RA_SIGNATURE,62.09,0.000066631500355368
CERTIFICATE,77.94,0.000057418500306232
RA_SIGNATURE,59.33,0.000066631500355368
CERTIFICATE,66.97,0.000057418500306232
RA_SIGNATURE,66.98,0.000066631500355368
CERTIFICATE,59.27,0.000061618500328632
RA_SIGNATURE,72.61,0.000079231500422568
CERTIFICATE,88.1,0.000057418500306232
RA_SIGNATURE,63.66,0.000066631500355368
CERTIFICATE,77.71,0.000057418500306232
RA_SIGNATURE,66.24,0.000066631500355368
CERTIFICATE,84.86,0.000057418500306232
RA_SIGNATURE,69.84,0.000066631500355368
CERTIFICATE,75.79,0.000057418500306232
RA_SIGNATURE,58.22,0.000066631500355368
CERTIFICATE,59.32,0.000057418500306232
RA_SIGNATURE,59.37,0.000066631500355368
CERTIFICATE,79.44,0.000057418500306232
RA_SIGNATURE,57.14,0.000066631500355368
CERTIFICATE,84.09,0.000057418500306232
RA_SIGNATURE,74.08,0.000066631500355368
CERTIFICATE,45.35,0.000057418500306232
RA_SIGNATURE,57.88,0.000066631500355368
CERTIFICATE,79.56,0.000057418500306232
RA_SIGNATURE,68.32,0.000066631500355368
